anchor_index,tid,tier_ratio,tier_label,cA_direction_id,cA_sign,cA_safe_upper_bound,cA_gamma_used,safe_radius_ratio_A,cDm_direction_id,cDm_sign,cDm_safe_upper_bound,cDm_gamma_used,safe_radius_ratio_Dm,safe_radius_ratio,y,cA_transport_error_logeuc,cA_transport_error_fro,cDm_transport_error_logeuc,cDm_transport_error_fro,dual_transport_error_logeuc
0,natops_train_114,0.25,small,8,-1.0,0.1,0.025,0.2499999999975,7,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,4,5.63882874843178,0.00044208598678600967,5.412110449272653,0.00044068372806652594,5.525469598852217
0,natops_train_114,0.5,mid,8,-1.0,0.1,0.05,0.499999999995,7,-1.0,0.05,0.025,0.49999999999,0.4999999999925,4,5.6386566761828565,0.0004460775618040415,5.410984030513214,0.00044051903356368905,5.524820353348035
0,natops_train_114,0.9,edge,8,-1.0,0.1,0.09000000000000001,0.899999999991,7,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,4,5.638348494482803,0.0004585746815151096,5.409192501952323,0.00044038031639288133,5.523770498217563
1,natops_train_31,0.25,small,8,1.0,0.1,0.025,0.2499999999975,9,1.0,0.05,0.0125,0.249999999995,0.24999999999625,4,5.82745566835612,0.00044284752764111836,5.616038686237699,0.0004414524160170677,5.72174717729691
1,natops_train_31,0.5,mid,8,1.0,0.1,0.05,0.499999999995,9,1.0,0.05,0.025,0.49999999999,0.4999999999925,4,5.827926413177237,0.0004483357276741714,5.6179539672656125,0.0004420363496877208,5.722940190221425
1,natops_train_31,0.9,edge,8,1.0,0.1,0.09000000000000001,0.899999999991,9,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,4,5.8279600209502584,0.0004648361693924308,5.621013674184082,0.0004430525595798776,5.724486847567171
2,natops_train_157,0.25,small,4,-1.0,0.1,0.025,0.2499999999975,5,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,4,5.572091782655297,0.0004417614557673265,5.490680809297044,0.0004409046089294766,5.531386295976171
2,natops_train_157,0.5,mid,4,-1.0,0.1,0.05,0.499999999995,5,-1.0,0.05,0.025,0.49999999999,0.4999999999925,4,5.569757914308677,0.00044453726159632387,5.491406182978764,0.00044097355390753133,5.530582048643721
2,natops_train_157,0.9,edge,4,-1.0,0.1,0.09000000000000001,0.899999999991,5,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,4,5.567377653452376,0.00045324862997401925,5.492526931220896,0.0004412285631748811,5.529952292336636
3,natops_train_130,0.25,small,9,1.0,0.1,0.025,0.2499999999975,2,1.0,0.05,0.0125,0.249999999995,0.24999999999625,0,5.689050025382233,0.00044227071834463994,5.877277688685269,0.0004409653931560317,5.783163857033751
3,natops_train_130,0.5,mid,9,1.0,0.1,0.05,0.499999999995,2,1.0,0.05,0.025,0.49999999999,0.4999999999925,0,5.6901862766529145,0.000446116169349841,5.878899338161454,0.00044104953008396435,5.784542807407185
3,natops_train_130,0.9,edge,9,1.0,0.1,0.09000000000000001,0.899999999991,2,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,0,5.691237428688108,0.0004578040269319011,5.881499191262887,0.0004412401010105432,5.786368309975497
4,natops_train_178,0.25,small,9,-1.0,0.1,0.025,0.2499999999975,5,1.0,0.05,0.0125,0.249999999995,0.24999999999625,3,5.644211429622024,0.0004421646974814032,5.411439496042986,0.00044096780905941816,5.527825462832505
4,natops_train_178,0.5,mid,9,-1.0,0.1,0.05,0.499999999995,5,1.0,0.05,0.025,0.49999999999,0.4999999999925,3,5.643137732084003,0.00044648123904494924,5.411597039742332,0.00044108737484823486,5.527367385913167
4,natops_train_178,0.9,edge,9,-1.0,0.1,0.09000000000000001,0.899999999991,5,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,3,5.639673322989178,0.00045968262429486417,5.411843397054706,0.0004414061859285185,5.525758360021942
5,natops_train_29,0.25,small,2,1.0,0.1,0.025,0.2499999999975,3,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,4,5.511278951025176,0.0004431033371430701,5.350827339188523,0.000440853415265871,5.4310531451068496
5,natops_train_29,0.5,mid,2,1.0,0.1,0.05,0.499999999995,3,-1.0,0.05,0.025,0.49999999999,0.4999999999925,4,5.513896644539397,0.00044880529886223594,5.35004593247627,0.0004408580429638249,5.4319712885078335
5,natops_train_29,0.9,edge,2,1.0,0.1,0.09000000000000001,0.899999999991,3,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,4,5.518193597824508,0.00046582707067839113,5.348798605950734,0.0004409893048340723,5.433496101887622
6,natops_train_68,0.25,small,0,-1.0,0.1,0.025,0.2499999999975,3,1.0,0.05,0.0125,0.249999999995,0.24999999999625,1,5.944921203698572,0.0004409212096591526,6.053387655612662,0.00044101415318652774,5.999154429655617
6,natops_train_68,0.5,mid,0,-1.0,0.1,0.05,0.499999999995,3,1.0,0.05,0.025,0.49999999999,0.4999999999925,1,5.942190983499781,0.0004422991436492202,6.052970115043923,0.0004411476693894922,5.997580549271852
6,natops_train_68,0.9,edge,0,-1.0,0.1,0.09000000000000001,0.899999999991,3,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,1,5.937650774492158,0.00044742927287527836,6.052308709627786,0.00044141976990266644,5.9949797420599715
7,natops_train_28,0.25,small,7,1.0,0.1,0.025,0.2499999999975,6,1.0,0.05,0.0125,0.249999999995,0.24999999999625,4,5.521887744855864,0.0004424777435404294,5.255043336574475,0.0004408659190498427,5.388465540715169
7,natops_train_28,0.5,mid,7,1.0,0.1,0.05,0.499999999995,6,1.0,0.05,0.025,0.49999999999,0.4999999999925,4,5.520306519080498,0.00044682049573918176,5.257870101712619,0.0004408756219102724,5.389088310396559
7,natops_train_28,0.9,edge,7,1.0,0.1,0.09000000000000001,0.899999999991,6,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,4,5.518246103814241,0.0004600829532399409,5.262379779451409,0.0004409980896373213,5.390312941632825
8,natops_train_44,0.25,small,8,1.0,0.1,0.025,0.2499999999975,6,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,0,5.936334946875193,0.0004429139286565901,6.182403310111866,0.00044096175806943006,6.059369128493529
8,natops_train_44,0.5,mid,8,1.0,0.1,0.05,0.499999999995,6,-1.0,0.05,0.025,0.49999999999,0.4999999999925,0,5.936117159424675,0.00044877116525731444,6.18309690002188,0.0004410524711836918,6.059607029723278
8,natops_train_44,0.9,edge,8,1.0,0.1,0.09000000000000001,0.899999999991,6,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,0,5.936632285407939,0.0004671006501537106,6.184205539060194,0.00044127460288295896,6.060418912234066
9,natops_train_133,0.25,small,3,1.0,0.1,0.025,0.2499999999975,5,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,5,5.882175337136377,0.0004420323241337616,5.644180457777729,0.0004409076227982509,5.763177897457053
9,natops_train_133,0.5,mid,3,1.0,0.1,0.05,0.499999999995,5,-1.0,0.05,0.025,0.49999999999,0.4999999999925,5,5.883331302325685,0.00044452501789455165,5.643958077452735,0.0004409703690801913,5.76364468988921
9,natops_train_133,0.9,edge,3,1.0,0.1,0.09000000000000001,0.899999999991,5,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,5,5.887866210762745,0.00045187148866079126,5.64358419095423,0.00044119921508564203,5.765725200858487
10,natops_train_139,0.25,small,2,-1.0,0.1,0.025,0.2499999999975,4,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,1,5.737514121509784,0.00044173160451757104,6.130712482466612,0.0004408759161752054,5.934113301988198
10,natops_train_139,0.5,mid,2,-1.0,0.1,0.05,0.499999999995,4,-1.0,0.05,0.025,0.49999999999,0.4999999999925,1,5.735880950486978,0.00044529481705430637,6.130987414230963,0.0004408650833351477,5.933434182358971
10,natops_train_139,0.9,edge,2,-1.0,0.1,0.09000000000000001,0.899999999991,4,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,1,5.733597373776113,0.0004569176339349551,6.13143380394185,0.0004408920578633907,5.932515588858982
11,natops_train_138,0.25,small,1,1.0,0.1,0.025,0.2499999999975,4,1.0,0.05,0.0125,0.249999999995,0.24999999999625,5,5.796956623714697,0.0004420304459296168,5.8476058187420135,0.00044097536734784943,5.822281221228355
11,natops_train_138,0.5,mid,1,1.0,0.1,0.05,0.499999999995,4,1.0,0.05,0.025,0.49999999999,0.4999999999925,5,5.796505362721462,0.00044468566008832943,5.846978346515498,0.00044108914370495194,5.82174185461848
11,natops_train_138,0.9,edge,1,1.0,0.1,0.09000000000000001,0.899999999991,4,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,5,5.797395261438414,0.00045268074613886105,5.845980882972123,0.0004413693559497433,5.821688072205268
12,natops_train_41,0.25,small,2,1.0,0.1,0.025,0.2499999999975,9,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,3,5.732096877461517,0.00044331716467166344,5.705068611329168,0.0004404057533465075,5.718582744395343
12,natops_train_41,0.5,mid,2,1.0,0.1,0.05,0.499999999995,9,-1.0,0.05,0.025,0.49999999999,0.4999999999925,3,5.73377967574955,0.00044968993029809997,5.703620456319945,0.0004399536183026745,5.718700066034748
12,natops_train_41,0.9,edge,2,1.0,0.1,0.09000000000000001,0.899999999991,9,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,3,5.737232506398218,0.0004691539277843007,5.701315849682486,0.00043933313486892416,5.719274178040353
13,natops_train_19,0.25,small,7,1.0,0.1,0.025,0.2499999999975,1,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,5,5.676968278291023,0.0004415108792578809,5.712343135256418,0.00044071071359563145,5.6946557067737205
13,natops_train_19,0.5,mid,7,1.0,0.1,0.05,0.499999999995,1,-1.0,0.05,0.025,0.49999999999,0.4999999999925,5,5.675465802018052,0.0004429170924037697,5.714256971611571,0.000440547621514759,5.694861386814812
13,natops_train_19,0.9,edge,7,1.0,0.1,0.09000000000000001,0.899999999991,1,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,5,5.6726700891516275,0.000446901451535775,5.717313148673836,0.0004403574501341765,5.694991618912732
14,natops_train_154,0.25,small,4,-1.0,0.1,0.025,0.2499999999975,2,1.0,0.05,0.0125,0.249999999995,0.24999999999625,0,5.794140425100715,0.00044187654645232687,6.114070720884962,0.0004409697287932435,5.954105572992839
14,natops_train_154,0.5,mid,4,-1.0,0.1,0.05,0.499999999995,2,1.0,0.05,0.025,0.49999999999,0.4999999999925,0,5.7902028988754735,0.0004449554459739391,6.1155438769302295,0.00044106232184873325,5.9528733879028515
14,natops_train_154,0.9,edge,4,-1.0,0.1,0.09000000000000001,0.899999999991,2,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,0,5.784333795492956,0.0004547239213992154,6.117898172276339,0.00044127469699148364,5.951115983884648
15,natops_train_24,0.25,small,7,1.0,0.1,0.025,0.2499999999975,2,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,0,5.738458651103374,0.00044131432268618734,6.10440338345126,0.00044087510657552496,5.9214310172773175
15,natops_train_24,0.5,mid,7,1.0,0.1,0.05,0.499999999995,2,-1.0,0.05,0.025,0.49999999999,0.4999999999925,0,5.740975708407903,0.0004421435602415082,6.103071962076237,0.0004408654463489925,5.92202383524207
15,natops_train_24,0.9,edge,7,1.0,0.1,0.09000000000000001,0.899999999991,2,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,0,5.74509697479367,0.00044444520995122006,6.100939409386599,0.00044089881223096695,5.923018192090135
16,natops_train_117,0.25,small,1,-1.0,0.1,0.025,0.2499999999975,4,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,3,5.432869249248336,0.00044147556214749775,5.430968878608638,0.00044090593395121097,5.431919063928487
16,natops_train_117,0.5,mid,1,-1.0,0.1,0.05,0.499999999995,4,-1.0,0.05,0.025,0.49999999999,0.4999999999925,3,5.436540953138605,0.00044399429963173155,5.431287873325473,0.0004409875396965285,5.4339144132320385
16,natops_train_117,0.9,edge,1,-1.0,0.1,0.09000000000000001,0.899999999991,4,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,3,5.439655797119195,0.00045153738524052157,5.431819291036288,0.0004412952332174374,5.435737544077742
17,natops_train_173,0.25,small,1,-1.0,0.1,0.025,0.2499999999975,6,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,1,5.782232369953765,0.0004414240556773534,6.050323746303186,0.00044095715711963876,5.9162780581284755
17,natops_train_173,0.5,mid,1,-1.0,0.1,0.05,0.499999999995,6,-1.0,0.05,0.025,0.49999999999,0.4999999999925,1,5.779657992622828,0.0004434335189745093,6.0513230568936365,0.0004410295187528047,5.915490524758232
17,natops_train_173,0.9,edge,1,-1.0,0.1,0.09000000000000001,0.899999999991,6,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,1,5.775391684964283,0.0004499337178669125,6.0529258936219055,0.00044119385477312114,5.914158789293094
18,natops_train_160,0.25,small,1,-1.0,0.1,0.025,0.2499999999975,4,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,2,5.703769369258304,0.0004418310302890148,5.780258608515823,0.00044087238987193777,5.742013988887064
18,natops_train_160,0.5,mid,1,-1.0,0.1,0.05,0.499999999995,4,-1.0,0.05,0.025,0.49999999999,0.4999999999925,2,5.70306182599038,0.0004451364414771601,5.780911470095667,0.0004408567787124954,5.7419866480430235
18,natops_train_160,0.9,edge,1,-1.0,0.1,0.09000000000000001,0.899999999991,4,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,2,5.702427921261609,0.00045594325320143643,5.781964818726326,0.0004408736538363979,5.742196369993968
19,natops_train_151,0.25,small,2,1.0,0.1,0.025,0.2499999999975,9,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,2,5.994111042619672,0.0004420032146249697,6.4786897707963265,0.00044039797924987117,6.2364004067079994
19,natops_train_151,0.5,mid,2,1.0,0.1,0.05,0.499999999995,9,-1.0,0.05,0.025,0.49999999999,0.4999999999925,2,5.995574433069838,0.00044426800854048114,6.4763591351473435,0.0004399016077190753,6.235966784108591
19,natops_train_151,0.9,edge,2,1.0,0.1,0.09000000000000001,0.899999999991,9,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,2,5.998561165513626,0.00045063751186331024,6.472634988901526,0.00043913590280651824,6.235598077207577
20,natops_train_124,0.25,small,5,-1.0,0.1,0.025,0.2499999999975,1,1.0,0.05,0.0125,0.249999999995,0.24999999999625,0,5.621156805316278,0.00044270359018124054,5.786272861186523,0.0004411193789759261,5.7037148332514
20,natops_train_124,0.5,mid,5,-1.0,0.1,0.05,0.499999999995,1,1.0,0.05,0.025,0.49999999999,0.4999999999925,0,5.62254902386894,0.00044753461051696796,5.786689437294838,0.0004413669069502404,5.704619230581889
20,natops_train_124,0.9,edge,5,-1.0,0.1,0.09000000000000001,0.899999999991,1,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,0,5.623965588969033,0.0004618581715639565,5.787358009803323,0.00044183906996448974,5.705661799386178
21,natops_train_53,0.25,small,4,-1.0,0.1,0.025,0.2499999999975,5,1.0,0.05,0.0125,0.249999999995,0.24999999999625,2,5.9093060189619155,0.0004419254301415629,6.047465836365343,0.00044094660293631405,5.978385927663629
21,natops_train_53,0.5,mid,4,-1.0,0.1,0.05,0.499999999995,5,1.0,0.05,0.025,0.49999999999,0.4999999999925,2,5.907442314482436,0.0004453490362018047,6.047819549964824,0.0004410060816492901,5.97763093222363
21,natops_train_53,0.9,edge,4,-1.0,0.1,0.09000000000000001,0.899999999991,5,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,2,5.903905437502823,0.0004560948403580212,6.0483859096253525,0.00044114490293896544,5.976145673564088
22,natops_train_150,0.25,small,9,1.0,0.1,0.025,0.2499999999975,5,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,5,5.612744696784237,0.0004424077856015285,5.609410766981362,0.0004409105586750974,5.6110777318828
22,natops_train_150,0.5,mid,9,1.0,0.1,0.05,0.499999999995,5,-1.0,0.05,0.025,0.49999999999,0.4999999999925,5,5.613457753017202,0.0004465433963347066,5.608947974580324,0.0004409741235205289,5.611202863798763
22,natops_train_150,0.9,edge,9,1.0,0.1,0.09000000000000001,0.899999999991,5,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,5,5.615716599631756,0.0004591699248667449,5.60822680811108,0.0004412073073809476,5.6119717038714185
23,natops_train_22,0.25,small,9,1.0,0.1,0.025,0.2499999999975,1,1.0,0.05,0.0125,0.249999999995,0.24999999999625,4,5.779760992590628,0.0004435081052793287,5.821684935926903,0.0004411312565340319,5.800722964258766
23,natops_train_22,0.5,mid,9,1.0,0.1,0.05,0.499999999995,1,1.0,0.05,0.025,0.49999999999,0.4999999999925,4,5.781471449996989,0.00045124998783818867,5.822214014533417,0.0004414203073563195,5.801842732265203
23,natops_train_22,0.9,edge,9,1.0,0.1,0.09000000000000001,0.899999999991,1,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,4,5.783831771397679,0.00047528419359059166,5.823064925202009,0.0004420204828873102,5.803448348299844
24,natops_train_30,0.25,small,5,-1.0,0.1,0.025,0.2499999999975,8,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,2,6.294583828421295,0.0004429107417514352,6.504404035834055,0.00044104231153031765,6.399493932127675
24,natops_train_30,0.5,mid,5,-1.0,0.1,0.05,0.499999999995,8,-1.0,0.05,0.025,0.49999999999,0.4999999999925,2,6.29825865214295,0.00044834328316651934,6.504609761085497,0.00044119370592898003,6.401434206614224
24,natops_train_30,0.9,edge,5,-1.0,0.1,0.09000000000000001,0.899999999991,8,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,2,6.304071961020388,0.0004652248177476093,6.504943948808928,0.0004414716447088707,6.404507954914658
25,natops_train_110,0.25,small,0,1.0,0.1,0.025,0.2499999999975,1,1.0,0.05,0.0125,0.249999999995,0.24999999999625,2,5.694083783539769,0.0004423323860227796,5.92186306121203,0.0004411083792781694,5.8079734223759
25,natops_train_110,0.5,mid,0,1.0,0.1,0.05,0.499999999995,1,1.0,0.05,0.025,0.49999999999,0.4999999999925,2,5.69606043870376,0.0004453815510722188,5.923220952494552,0.000441337644847442,5.809640695599156
25,natops_train_110,0.9,edge,0,1.0,0.1,0.09000000000000001,0.899999999991,1,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,2,5.698781476146622,0.0004536667548596309,5.925392202099844,0.0004417642630964877,5.812086839123233
26,natops_train_132,0.25,small,9,-1.0,0.1,0.025,0.2499999999975,3,1.0,0.05,0.0125,0.249999999995,0.24999999999625,4,5.644959190320105,0.0004436598664418142,5.523948795768247,0.00044101897626338393,5.584453993044176
26,natops_train_132,0.5,mid,9,-1.0,0.1,0.05,0.499999999995,3,1.0,0.05,0.025,0.49999999999,0.4999999999925,4,5.645059456572399,0.00045249663925207184,5.52496935543107,0.0004411898370210412,5.585014406001735
26,natops_train_132,0.9,edge,9,-1.0,0.1,0.09000000000000001,0.899999999991,3,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,4,5.645547000237271,0.0004815010947024707,5.5265842414343025,0.0004415851136631842,5.586065620835787
27,natops_train_107,0.25,small,5,1.0,0.1,0.025,0.2499999999975,1,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,5,5.648002442266844,0.0004437020290044409,5.529389849378777,0.0004407404913618087,5.58869614582281
27,natops_train_107,0.5,mid,5,1.0,0.1,0.05,0.499999999995,1,-1.0,0.05,0.025,0.49999999999,0.4999999999925,5,5.64636828690062,0.0004532730302059501,5.52864787503967,0.0004406178661735736,5.587508080970146
27,natops_train_107,0.9,edge,5,1.0,0.1,0.09000000000000001,0.899999999991,1,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,5,5.643559410599782,0.00048492454331377225,5.527448250536298,0.0004405130317099227,5.58550383056804
28,natops_train_21,0.25,small,2,-1.0,0.1,0.025,0.2499999999975,5,1.0,0.05,0.0125,0.249999999995,0.24999999999625,2,5.724804449045343,0.0004419662712770822,5.961225495611211,0.0004409564303093536,5.843014972328277
28,natops_train_21,0.5,mid,2,-1.0,0.1,0.05,0.499999999995,5,1.0,0.05,0.025,0.49999999999,0.4999999999925,2,5.722127207552239,0.0004461590781930443,5.961379220478162,0.00044103853576285887,5.841753214015201
28,natops_train_21,0.9,edge,2,-1.0,0.1,0.09000000000000001,0.899999999991,5,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,2,5.7177643337997255,0.0004599349848488445,5.9616239538072,0.0004412397059389224,5.839694143803463
29,natops_train_79,0.25,small,4,1.0,0.1,0.025,0.2499999999975,5,1.0,0.05,0.0125,0.249999999995,0.24999999999625,5,5.643590013461815,0.00044312012342202447,5.453455370053818,0.00044094821346131897,5.5485226917578165
29,natops_train_79,0.5,mid,4,1.0,0.1,0.05,0.499999999995,5,1.0,0.05,0.025,0.49999999999,0.4999999999925,5,5.645333861863239,0.0004497499304702415,5.454244831158558,0.00044101857222027024,5.549789346510899
29,natops_train_79,0.9,edge,4,1.0,0.1,0.09000000000000001,0.899999999991,5,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,5,5.646871652442282,0.00047043010570636004,5.4555077992335335,0.00044119455120620726,5.551189725837908
30,natops_train_108,0.25,small,8,1.0,0.1,0.025,0.2499999999975,3,1.0,0.05,0.0125,0.249999999995,0.24999999999625,4,5.499573039524942,0.0004422552656094293,5.163153814458273,0.0004410152343600383,5.331363426991608
30,natops_train_108,0.5,mid,8,1.0,0.1,0.05,0.499999999995,3,1.0,0.05,0.025,0.49999999999,0.4999999999925,4,5.500307021705261,0.000445978379062419,5.164294196927178,0.00044116973009462385,5.332300609316219
30,natops_train_108,0.9,edge,8,1.0,0.1,0.09000000000000001,0.899999999991,3,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,4,5.501402917157291,0.00045699390414032434,5.166137774165308,0.00044152102121412177,5.3337703456613
31,natops_train_135,0.25,small,1,1.0,0.1,0.025,0.2499999999975,2,1.0,0.05,0.0125,0.249999999995,0.24999999999625,0,5.880692321700041,0.0004425324840074924,6.270656665433589,0.0004409647232834766,6.075674493566815
31,natops_train_135,0.5,mid,1,1.0,0.1,0.05,0.499999999995,2,1.0,0.05,0.025,0.49999999999,0.4999999999925,0,5.882139819906158,0.00044680524943140174,6.272340969205494,0.0004410473458518147,6.077240394555826
31,natops_train_135,0.9,edge,1,1.0,0.1,0.09000000000000001,0.899999999991,2,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,0,5.8849816567299555,0.00045974130838191587,6.2750394107941,0.0004412332923778719,6.080010533762028
32,natops_train_5,0.25,small,1,-1.0,0.1,0.025,0.2499999999975,1,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,4,5.56540875651676,0.00044225835435289176,5.400411346088501,0.00044074302841221166,5.48291005130263
32,natops_train_5,0.5,mid,1,-1.0,0.1,0.05,0.499999999995,1,-1.0,0.05,0.025,0.49999999999,0.4999999999925,4,5.562663694346127,0.00044680208660687455,5.399955368157137,0.00044063661812549415,5.4813095312516324
32,natops_train_5,0.9,edge,1,-1.0,0.1,0.09000000000000001,0.899999999991,1,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,4,5.55778198843296,0.0004611659343373831,5.399216054762647,0.00044058722607615307,5.478499021597804
33,natops_train_176,0.25,small,6,1.0,0.1,0.025,0.2499999999975,6,1.0,0.05,0.0125,0.249999999995,0.24999999999625,4,5.461867663107027,0.00044222602983663267,5.285982670630768,0.00044091160596005453,5.373925166868897
33,natops_train_176,0.5,mid,6,1.0,0.1,0.05,0.499999999995,6,1.0,0.05,0.025,0.49999999999,0.4999999999925,4,5.4659950316162895,0.0004447318433711895,5.282214063910959,0.000440946751055066,5.374104547763624
33,natops_train_176,0.9,edge,6,1.0,0.1,0.09000000000000001,0.899999999991,6,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,4,5.470612413322709,0.0004511398632315172,5.276188317716513,0.00044107064353824115,5.373400365519611
34,natops_train_27,0.25,small,3,-1.0,0.1,0.025,0.2499999999975,8,1.0,0.05,0.0125,0.249999999995,0.24999999999625,4,5.3964690105567765,0.000441271575414441,5.314956648694521,0.0004408228042806835,5.355712829625649
34,natops_train_27,0.5,mid,3,-1.0,0.1,0.05,0.499999999995,8,1.0,0.05,0.025,0.49999999999,0.4999999999925,4,5.390772406615157,0.00044294289244533713,5.313968546361163,0.00044081320191372285,5.35237047648816
34,natops_train_27,0.9,edge,3,-1.0,0.1,0.09000000000000001,0.899999999991,8,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,4,5.38393450492254,0.0004486205745145989,5.312369086277873,0.0004409522674511117,5.348151795600207
35,natops_train_153,0.25,small,3,-1.0,0.1,0.025,0.2499999999975,8,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,4,5.389367443472649,0.00044111798519207667,5.455964801072179,0.0004410721866920503,5.422666122272414
35,natops_train_153,0.5,mid,3,-1.0,0.1,0.05,0.499999999995,8,-1.0,0.05,0.025,0.49999999999,0.4999999999925,4,5.381017674106634,0.0004423546397792598,5.457145144119794,0.00044132327092367686,5.419081409113214
